timestamp;left_pos_x;left_pos_y;left_pos_z;left_rot_x;left_rot_y;left_rot_z;left_rot_w;right_pos_x;right_pos_y;right_pos_z;right_rot_x;right_rot_y;right_rot_z;right_rot_w;obj_pos_x;obj_pos_y;obj_pos_z;obj_rot_x;obj_rot_y;obj_rot_z;obj_rot_w
434;-0,06394218;0,1671938;0,2124454;-0,2033799;-0,03894432;0,06688505;0,976036;0,2033378;0,1556008;0,2716012;-0,07934345;-0,02964339;-0,003550704;0,9964002;-0,6652674;0,2539288;1,06187;-0,03206054;0,9953442;0,08125554;-0,04073825
435;-0,06426416;0,1671427;0,2125796;-0,203435;-0,03768356;0,06886395;0,9759364;0,1965673;0,1569947;0,2687585;-0,09404831;-0,04663994;-0,007937696;0,9944429;-0,4146534;0,2325438;1,045798;-0,02143052;0,9965381;0,07856792;-0,01672287
436;-0,06441535;0,167112;0,212511;-0,2032327;-0,03732136;0,06930219;0,9759615;0,1901591;0,1584671;0,2659216;-0,1033845;-0,06659513;-0,01535633;0,9922907;-0,2118052;0,2418331;1,041203;-0,01457115;0,9967452;0,07923619;0,002881629
437;-0,06471542;0,1670578;0,2124505;-0,2027104;-0,03712916;0,06997333;0,9760296;0,1838865;0,1605768;0,2628444;-0,1122941;-0,08626675;-0,01849772;0,9897504;-0,08522943;0,2835447;1,049667;-0,01281986;0,9963071;0,08350272;0,01533514
438;-0,06492255;0,1670105;0,2124313;-0,2029113;-0,0375234;0,06980926;0,9759845;0,1786236;0,1644692;0,2583764;-0,1387752;-0,1015114;-0,01847326;0,9849343;0,05795461;0,3385272;1,066526;-0,0135348;0,9954874;0,08910147;0,0297086
439;-0,0661321;0,16676;0,2126099;-0,203163;-0,0428378;0,06763411;0,9758664;0,176109;0,1706953;0,2526134;-0,1827997;-0,1097725;-0,02850535;0,9765868;0,3265855;0,4963524;1,126606;-0,01549839;0,9926912;0,105205;0,05706149
440;-0,06695359;0,1667749;0,2127483;-0,2030404;-0,04774136;0,0662492;0,9757594;0,1745768;0,1764559;0,2480246;-0,2199722;-0,113328;-0,04442006;0,9678822;0,5202863;0,6507608;1,185867;-0,01766615;0,9895028;0,1209692;0,07706293
441;-0,06778546;0,1669089;0,21255;-0,2040882;-0,04800476;0,06794475;0,9754112;0,1771658;0,1822972;0,2448134;-0,2448311;-0,1089027;-0,07441472;0,9605522;0,6391977;0,8968083;1,27663;-0,02210586;0,984845;0,1463074;0,09047555
442;-0,06862144;0,1670599;0,2121917;-0,2056101;-0,04714746;0,07085812;0,974926;0,1819148;0,1862947;0,246129;-0,234998;-0,09039906;-0,1048124;0,9620906;0,6850909;1,25691;1,422539;-0,03828738;0,9772258;0,1832375;0,09993879
443;-0,06972136;0,1672226;0,211927;-0,2060093;-0,04834627;0,07273247;0,974645;0,187782;0,1902519;0,2500919;-0,2201445;-0,04427848;-0,1211178;0,9669055;0,6779932;1,574974;1,551491;-0,05751994;0,9692008;0,215409;0,104595
444;-0,0705433;0,1673991;0,211731;-0,2062266;-0,04930359;0,07265953;0,9745565;0,1951767;0,1941839;0,2541139;-0,2170402;0,008762616;-0,1311382;0,9672743;0,6018407;1,641837;1,569779;-0,07196182;0,9673274;0,2214493;0,100297
445;-0,07164992;0,167599;0,2113912;-0,2076597;-0,05061142;0,07296561;0,9741622;0,2018623;0,1975604;0,2558203;-0,2269233;0,04312915;-0,1479359;0,9616448;0,128697;1,610048;1,511128;-0,09875688;0,9687512;0,2204321;0,05637266
446;-0,07275687;0,1677274;0,2112142;-0,2081961;-0,05196586;0,07385734;0,9739091;0,2085418;0,198965;0,2575076;-0,2284681;0,06077458;-0,1691659;0,9568133;-0,3112914;1,581767;1,471023;-0,1214899;0,9677466;0,2201744;0,01516549
447;-0,07348225;0,1677275;0,211262;-0,2072063;-0,05269774;0,07392535;0,9740758;0,2136719;0,1983991;0,2602476;-0,2147668;0,0679448;-0,1845752;0,956656;-0,5506225;1,579117;1,479099;-0,1317624;0,965872;0,222883;-0,007284256
448;-0,07348508;0,1676757;0,2114322;-0,2055201;-0,05147072;0,07377869;0,9745097;0,2171268;0,1961337;0,2640193;-0,1943166;0,07514878;-0,1887855;0,9596634;-0,7370343;1,567764;1,493278;-0,143463;0,9635062;0,2247254;-0,02393214
449;-0,07351906;0,1675289;0,2114347;-0,2063643;-0,05098601;0,07371157;0,9743618;0,2188389;0,1929892;0,2677994;-0,178656;0,08573668;-0,1807262;0,9633636;-0,9160582;1,498713;1,485448;-0,1571041;0,9617818;0,2206172;-0,04027637
450;-0,07381569;0,1674609;0,2114943;-0,2059053;-0,05133888;0,07330953;0,9744706;0,219129;0,1895301;0,2710746;-0,1661827;0,09289865;-0,1679879;0,9672297;-1,092204;1,366331;1,454347;-0,1714718;0,9608582;0,209954;-0,05716995
451;-0,07465908;0,1672899;0,2114722;-0,2053462;-0,05283797;0,07171583;0,9746271;0,2158599;0,1850151;0,2737124;-0,1526315;0,08203001;-0,1464715;0,9739203;-1,137996;1,302926;1,436268;-0,1732334;0,9614667;0,20411;-0,06253975
452;-0,07492048;0,1671164;0,2114312;-0,2052805;-0,05338858;0,07098947;0,9746641;0,212651;0,1812387;0,2758216;-0,1387441;0,06473356;-0,1315838;0,9794108;-1,186645;1,182256;1,3986;-0,1700992;0,9640134;0,1919124;-0,07010022
453;-0,07509936;0,166919;0,2114975;-0,2033388;-0,05277482;0,07062189;0,9751312;0,2069148;0,1766376;0,2762533;-0,1264997;0,04244035;-0,109551;0,9849849;-1,212359;1,042945;1,350855;-0,1633479;0,9675528;0,1770446;-0,07625089
454;-0,07504571;0,1665977;0,21148;-0,2032266;-0,0514585;0,07069959;0,9752192;0,2032145;0,1732509;0,2748643;-0,1295136;0,03422686;-0,09717493;0,9862108;-1,156653;0,9634952;1,311583;-0,1549909;0,9709477;0,1669626;-0,07322527
455;-0,07507408;0,1659298;0,2116454;-0,2004323;-0,04911764;0,06982112;0,9759812;0,2004786;0,1701283;0,2733799;-0,1310155;0,02736106;-0,09172411;0,9867487;-0,9939088;0,8608057;1,250866;-0,1363078;0,9769641;0,1524811;-0,06091765
456;-0,07480178;0,1654039;0,2118084;-0,200631;-0,04922637;0,06825241;0,9760459;0,1974967;0,167329;0,2718505;-0,1271576;0,02220766;-0,08628126;0,9878731;-0,8442925;0,7821956;1,20166;-0,119542;0,98154;0,1409537;-0,04920354
457;-0,074568;0,1649113;0,2120776;-0,2004588;-0,05080034;0,06666437;0,9761104;0,1938514;0,1649641;0,2701161;-0,1225731;0,008998527;-0,0764304;0,9894712;-0,7933677;0,7718121;1,191793;-0,1140709;0,9826739;0,1390098;-0,04490275
458;-0,07453413;0,1647377;0,2121933;-0,2012388;-0,05182291;0,06723846;0,9758567;0,1906908;0,1634154;0,2677597;-0,124745;-0,004598636;-0,06777681;0,9898605;-0,6792957;0,7420972;1,171571;-0,103291;0,9849063;0,1343806;-0,03510534
459;-0,0745804;0,1643278;0,2125168;-0,2002862;-0,05162439;0,06906461;0,9759357;0,1892581;0,1627573;0,2654292;-0,1314845;-0,01059443;-0,06756373;0,9889564;-0,5730932;0,7224351;1,156532;-0,09400068;0,9865752;0,1310295;-0,02577691
460;-0,07436091;0,1629225;0,2135925;-0,1958018;-0,05188512;0,07210307;0,9766119;0,189726;0,1628153;0,2639625;-0,1372042;-0,006532595;-0,07585704;0,9876123;-0,4914654;0,717894;1,149666;-0,08773748;0,9874914;0,1297135;-0,0183669
461;-0,07406815;0,1623743;0,2141386;-0,1938053;-0,05229003;0,07299135;0,9769225;0,1910075;0,1633011;0,2632503;-0,1405135;-0,0002782216;-0,085691;0,9863635;-0,4263228;0,72666;1,148913;-0,08349642;0,9879028;0,1301001;-0,01226727
462;-0,07360269;0,1619382;0,2145087;-0,1920073;-0,05326564;0,0724372;0,977266;0,1922107;0,1640348;0,2625995;-0,1450462;0,001809112;-0,09147752;0,9851854;-0,3994761;0,7377159;1,151223;-0,08257272;0,9878722;0,1311393;-0,009632659
463;-0,07318764;0,1619467;0,2143825;-0,1927028;-0,05351147;0,07084277;0,9772326;0,1930838;0,164432;0,2621032;-0,1475042;0,0001971373;-0,09375921;0,9846074;-0,3802118;0,7498279;1,154284;-0,08236101;0,9877433;0,1323674;-0,007669006
464;-0,07302094;0,1621495;0,2140997;-0,193707;-0,05274466;0,07067192;0,9770881;0,1941982;0,1648943;0,2625701;-0,1446891;0,001085176;-0,09474064;0,9849305;-0,3774405;0,758418;1,156741;-0,08302198;0,9875675;0,1332868;-0,007244731
465;-0,07281053;0,1621604;0,2139795;-0,193785;-0,05213823;0,07082166;0,9770943;0,1952244;0,1655574;0,2635253;-0,1424258;0,005715308;-0,09456232;0,9852615;-0,3724023;0,7734244;1,161031;-0,08437379;0,9872425;0,1348777;-0,006439293
466;-0,07261548;0,1622187;0,2138248;-0,1938313;-0,05224442;0,07089959;0,9770738;0,1966861;0,1665332;0,263844;-0,1454858;0,01152664;-0,09516147;0,9847057;-0,3682334;0,7874;1,165063;-0,08573561;0,9869251;0,1363649;-0,005725762
467;-0,07237609;0,1622692;0,2136466;-0,1938465;-0,05207241;0,07099719;0,9770729;0,1977571;0,1676981;0,2638605;-0,1507206;0,01496977;-0,09562913;0,9838263;-0,3690675;0,7902718;1,166003;-0,08621924;0,986837;0,1366972;-0,005725207
468;-0,07186392;0,1623874;0,2132642;-0,1941656;-0,05105974;0,07107597;0,9770573;0,1985877;0,1689446;0,2637073;-0,1541462;0,01620539;-0,09703606;0,983138;-0,3823363;0,8044047;1,170617;-0,08751169;0,9864889;0,1383314;-0,006778646
469;-0,0711889;0,1628661;0,2125212;-0,1959313;-0,04920737;0,06975159;0,9768952;0,1993151;0,1701342;0,2633425;-0,1568317;0,01449442;-0,09866408;0,9825779;-0,3951541;0,8185186;1,175215;-0,08864725;0,9861513;0,1399516;-0,00780407
470;-0,0711123;0,1632669;0,2122684;-0,1968657;-0,04998227;0,06862723;0,9767476;0,1999254;0,1712292;0,2631201;-0,1572986;0,01414141;-0,09947161;0,9824269;-0,4057943;0,8312694;1,179354;-0,08950314;0,9858603;0,1413995;-0,00865389
471;-0,07120379;0,1635442;0,212163;-0,1974427;-0,05069064;0,06851688;0,9766024;0,2003828;0,1723629;0,2627727;-0,1580728;0,01492417;-0,09884737;0,982354;-0,4135277;0,8442355;1,183502;-0,09036035;0,9855689;0,1428434;-0,009199654
472;-0,0713887;0,1637523;0,212209;-0,1974808;-0,05125619;0,06911003;0,9765234;0,2007247;0,1735197;0,2622732;-0,1606272;0,01542225;-0,09854373;0,9819624;-0,425153;0,8641475;1,189971;-0,09167455;0,9851158;0,1450604;-0,0100059
473;-0,07152057;0,1639857;0,2122453;-0,197272;-0,0517877;0,0696362;0,9765002;0,201008;0,1747214;0,2617109;-0,1634964;0,01677489;-0,09855027;0,9814659;-0,4341326;0,8797831;1,195092;-0,09266856;0,9847586;0,1467995;-0,01062662
474;-0,07172247;0,1645281;0,2122472;-0,1977176;-0,05256864;0,07084425;0,9762814;0,2011804;0,1760192;0,260893;-0,1674093;0,01591575;-0,09997924;0,9806758;-0,4403782;0,8913326;1,198932;-0,09321231;0,9845109;0,1480785;-0,01106975
475;-0,07188299;0,1649981;0,2122565;-0,1984384;-0,05278234;0,07255367;0,975998;0,2013849;0,1773191;0,2599367;-0,1719896;0,01432198;-0,1028126;0,9796143;-0,4498476;0,91107;1,205568;-0,09399386;0,9841;0,1502494;-0,0117215
476;-0,07192773;0,1654844;0,2122641;-0,1992372;-0,05209733;0,07495215;0,9756908;0,2016049;0,1784012;0,2589266;-0,1758938;0,01146216;-0,10586;0,9786336;-0,4602277;0,935313;1,213725;-0,09495082;0,9835913;0,1529023;-0,01239157
477;-0,07172135;0,1658418;0,2122605;-0,1994411;-0,05105899;0,07665087;0,9755721;0,2020926;0,1786906;0,2586927;-0,1719036;0,01170496;-0,1068191;0,9792354;-0,4652056;0,9534315;1,219792;-0,09575714;0,9832045;0,1548584;-0,01258933
478;-0,0714986;0,1658606;0,212236;-0,1995178;-0,05117995;0,07603706;0,9755981;0,2027747;0,1790376;0,2586726;-0,1687025;0,01665155;-0,1057967;0,9798312;-0,4697062;0,9830542;1,229812;-0,09744205;0,9825377;0,1580166;-0,0124646
479;-0,0712596;0,1658423;0,2121856;-0,1997893;-0,05135404;0,07472052;0,9756351;0,2038217;0,1797683;0,258184;-0,1708508;0,02166077;-0,1039107;0,9795629;-0,4741044;1,005803;1,237629;-0,09883115;0,9820054;0,1604459;-0,01244458
480;-0,07065552;0,1662349;0,2119747;-0,2006352;-0,05133179;0,07359677;0,9755481;0,2052231;0,1805905;0,2571926;-0,1784181;0,0282977;-0,1034442;0,9780928;-0,4778095;1,010301;1,239434;-0,09925245;0,9818779;0,1609455;-0,01269884
481;-0,06973007;0,1667854;0,2115121;-0,2021093;-0,05050654;0,07267796;0,9753557;0,2065764;0,1813141;0,2561841;-0,1838453;0,0337271;-0,1046708;0,9767842;-0,5027434;1,031284;1,248303;-0,09997559;0,9813693;0,1633941;-0,0148877
482;-0,06811782;0,1676101;0,2105694;-0,2049375;-0,04677338;0,07249049;0,9749656;0,2080503;0,1817809;0,2552419;-0,1862381;0,03685717;-0,1075576;0,9759039;-0,5299672;1,054193;1,257986;-0,1007633;0,9808013;0,1660639;-0,01727612
483;-0,06673904;0,1679846;0,20984;-0,2069136;-0,04173284;0,0728644;0,9747491;0,2091751;0,181941;0,2544025;-0,1851183;0,03438868;-0,1121172;0,9756938;-0,5606714;1,080032;1,268906;-0,1016495;0,9801449;0,1690702;-0,01996768
484;-0,06532909;0,1682692;0,2092894;-0,2078359;-0,03805304;0,07176775;0,9747849;0,2106416;0,1821908;0,2535243;-0,1869626;0,03579492;-0,1170168;0,9747157;-0,5820059;1,097986;1,276495;-0,1022637;0,979679;0,1711557;-0,02183626
485;-0,06359526;0,1683735;0,2088265;-0,2077692;-0,03394836;0,06910123;0,9751433;0,2120715;0,182319;0,2524091;-0,1904595;0,0392551;-0,1188909;0,9736782;-0,6072277;1,119211;1,285465;-0,1029883;0,979118;0,1736178;-0,02404364
486;-0,06175335;0,1683943;0,2084966;-0,2072334;-0,02949123;0,06577983;0,975632;0,2133783;0,1824998;0,251404;-0,1929597;0,04173402;-0,1190603;0,9730619;-0,6346198;1,142262;1,295208;-0,1037734;0,9784961;0,176288;-0,02643926
487;-0,05954984;0,1682189;0,2082345;-0,2057778;-0,02479875;0,06163804;0,9763408;0,2147568;0,1826242;0,2503652;-0,1959526;0,04824386;-0,1183915;0,9722441;-0,6607683;1,164267;1,304508;-0,1045209;0,9778902;0,1788326;-0,028724
488;-0,05727635;0,1679439;0,2078735;-0,2049808;-0,01860177;0,05827587;0,9768525;0,2162848;0,182664;0,2493485;-0,1976393;0,05451176;-0,119426;0,9714447;-0,6857656;1,185303;1,313399;-0,1052337;0,9772999;0,1812612;-0,03090611
489;-0,05490805;0,167574;0,2075108;-0,2043547;-0,01255325;0,0551629;0,9772608;0,2175962;0,1825152;0,248388;-0,1985296;0,05906104;-0,1199925;0,9709272;-0,7125731;1,207862;1,322934;-0,1059964;0,9766547;0,1838619;-0,03324457
490;-0,05240014;0,1671276;0,207163;-0,2026702;-0,006650491;0,05294135;0,9777923;0,2187325;0,1824071;0,2474815;-0,1982738;0,06202826;-0,1202691;0,9707602;-0,7393492;1,230395;1,332458;-0,1067563;0,9759978;0,1864554;-0,03557828
491;-0,04976999;0,1665561;0,2068627;-0,2006852;0,000871853;0,05025747;0,9783654;0,2198692;0,1824088;0,246351;-0,2003245;0,06492407;-0,1210271;0,9700554;-0,7648287;1,251837;1,34152;-0,1074774;0,9753614;0,1889188;-0,03779652
492;-0,04681419;0,1658951;0,2066302;-0,1984138;0,008599387;0,04454877;0,9790676;0,2209815;0,1823974;0,245054;-0,2029543;0,06563728;-0,1226985;0,9692504;-0,7923072;1,274961;1,351294;-0,1082532;0,9746624;0,1915714;-0,04018693
493;-0,04358704;0,165206;0,2063005;-0,1969037;0,01659574;0,03650114;0,9796026;0,2222857;0,1825044;0,2436901;-0,2065099;0,06996289;-0,1239417;0,9680379;-0,8189596;1,29739;1,360773;-0,1090038;0,9739719;0,1941402;-0,04250356
494;-0,04027311;0,1646565;0,2056659;-0,1972301;0,02593409;0,02839059;0,9796028;0,2237905;0,1824861;0,2424767;-0,2084009;0,07585818;-0,1257486;0,966955;-0,8496814;1,323243;1,3717;-0,1098665;0,973161;0,1970954;-0,04517076
495;-0,03693128;0,1642176;0,2046467;-0,1992882;0,03669954;0,02169757;0,9790131;0,2252708;0,1826308;0,2413015;-0,2108869;0,08134664;-0,1269065;0,9658179;-0,8700975;1,340424;1,378962;-0,1104383;0,9726133;0,1990559;-0,04694145
496;-0,03347749;0,1639907;0,2033619;-0,2023677;0,04877958;0,01587468;0,9779652;0,2266695;0,1828129;0,2399124;-0,2149075;0,08527645;-0,1273499;0,9645334;-0,8957676;1,362026;1,388092;-0,1111557;0,9719144;0,2015178;-0,04916648
497;-0,02987042;0,1638824;0,2018878;-0,2059721;0,06217463;0,009142623;0,9765379;0,228114;0,1830594;0,2384118;-0,2199215;0,08921963;-0,1273116;0,9630505;-0,9221891;1,384261;1,397489;-0,1118922;0,9711835;0,2040471;-0,05145407
498;-0,02621214;0,1638648;0,2004199;-0,2095669;0,07400473;0,0006783088;0,9749895;0,2297079;0,1830354;0,2371125;-0,2227881;0,09257117;-0,1293444;0,9618036;-0,9486645;1,40654;1,406906;-0,1126282;0,9704393;0,2065771;-0,05374402
499;-0,02265473;0,1642169;0,1990813;-0,2141484;0,08075562;-0,009540007;0,9734105;0,2313042;0,1830993;0,2364024;-0,2221093;0,09536439;-0,1334073;0,9611325;-0,9752145;1,428883;1,416349;-0,1133644;0,969681;0,2091102;-0,05603841
500;-0,01958215;0,1647538;0,1982629;-0,216902;0,08316351;-0,01698552;0,9724962;0,2327427;0,1830493;0,2358356;-0,2217653;0,09820017;-0,1372675;0,9603825;-1,001049;1,450624;1,425538;-0,1140789;0,9689317;0,2115706;-0,05826869
501;-0,01695229;0,1656493;0,1975307;-0,2205555;0,08490396;-0,02057386;0,9714543;0,2339771;0,1829752;0,2353891;-0,221348;0,09940349;-0,1400889;0,9599475;-1,027015;1,472475;1,434773;-0,114795;0,9681674;0,214039;-0,06050777
502;-0,01455603;0,1666428;0,1967946;-0,2239663;0,08921025;-0,02115848;0,9702747;0,2350052;0,1829588;0,234834;-0,2220705;0,1009585;-0,1404732;0,9595621;-1,053772;1,494991;1,44429;-0,115531;0,9673681;0,2165783;-0,06281289
503;-0,01196871;0,1675911;0,1962222;-0,2246091;0,09671228;-0,02184202;0,9693918;0,2362183;0,1830672;0,2341195;-0,2249916;0,1043361;-0,1406594;0,9584924;-1,080132;1,517174;1,453666;-0,1162543;0,9665688;0,2190758;-0,06508175
504;-0,009139088;0,168512;0,1956035;-0,224696;0,1051809;-0,0242392;0,9684323;0,2376955;0,1831262;0,2334522;-0,2279466;0,1094524;-0,1418093;0,9570531;-1,106562;1,539416;1,463066;-0,1169772;0,9657559;0,2215746;-0,0673535
505;-0,006174396;0,1694516;0,1950085;-0,2235281;0,1150878;-0,02689497;0,9675054;0,2392313;0,1830939;0,2330786;-0,2288175;0,114543;-0,1430517;0,9560642;-1,138041;1,565906;1,474262;-0,1178359;0,9647726;0,2245453;-0,07005644
506;-0,003146823;0,1702893;0,1942859;-0,2241227;0,1231089;-0,03111631;0,9662531;0,2406804;0,1829877;0,232831;-0,2285167;0,1189523;-0,143794;0,9554862;-1,158969;1,583518;1,481706;-0,1184053;0,9641097;0,2265171;-0,07185183
507;1,082942E-05;0,1711572;0,1934568;-0,2254652;0,129046;-0,03801315;0,9649184;0,2418515;0,1829009;0,2327123;-0,2281655;0,1197556;-0,1446822;0,9553356;-1,184493;1,604998;1,490784;-0,1190978;0,9632916;0,2289174;-0,07403884
508;0,003215791;0,1718661;0,1924636;-0,2282445;0,135084;-0,04600846;0,9630888;0,2430034;0,1827486;0,2324658;-0,2286974;0,1198269;-0,1465248;0,9549186;-1,209652;1,626169;1,499732;-0,1197787;0,9624748;0,2312792;-0,07619229
509;0,006288327;0,1726819;0,1912429;-0,2320424;0,1418385;-0,05241101;0,9608805;0,244198;0,1825843;0,2322229;-0,2299051;0,1212666;-0,1486093;0,9541244;-1,236861;1,649067;1,50941;-0,1205131;0,9615796;0,2338291;-0,078519
510;0,009141244;0,1736827;0,1899764;-0,2375513;0,1479373;-0,05715681;0,9583408;0,2454889;0,1823835;0,2319873;-0,2318932;0,1252195;-0,1505551;0,9528267;-1,264548;1,672367;1,519258;-0,1212581;0,9606563;0,2364186;-0,08088364
511;0,01150119;0,1745162;0,1893624;-0,2390867;0,1534135;-0,05868617;0,9570046;0,2467573;0,1819943;0,2318402;-0,2328808;0,1294387;-0,1517875;0,951826;-1,291098;1,694709;1,528701;-0,1219704;0,9597594;0,2388965;-0,08314812
512;0,01368574;0,175084;0,1894777;-0,2369699;0,1546447;-0,06185766;0,9571332;0,2479102;0,1816086;0,232049;-0,2314334;0,1331015;-0,1518319;0,9516668;-1,316097;1,715746;1,537592;-0,1226394;0,9589043;0,2412257;-0,08527828
513;0,01590242;0,1757207;0,1895019;-0,235072;0,1556548;-0,06578319;0,9571757;0,2489204;0,1811387;0,2322581;-0,230344;0,1360153;-0,1516904;0,9515417;-1,342222;1,737731;1,546884;-0,1233365;0,9579998;0,2436555;-0,087502
514;0,01793259;0,1762544;0,1888913;-0,2394587;0,1586151;-0,06858059;0,9554044;0,2497828;0,1807963;0,2325097;-0,228075;0,1359895;-0,1521814;0,9520134;-1,367702;1,759174;1,555947;-0,1240144;0,9571072;0,2460203;-0,08966785
515;0,01905919;0,1773721;0,1883206;-0,2463283;0,1576987;-0,06592845;0,9539952;0,250484;0,1804278;0,2324647;-0,2287888;0,1358573;-0,1532778;0,951685;-1,394486;1,781713;1,565473;-0,1247251;0,9561576;0,2485016;-0,09194206
516;0,01951505;0,178326;0,1887068;-0,245329;0,1567322;-0,0584128;0,9549014;0,2511759;0,1801888;0,2324409;-0,2280477;0,1350544;-0,1550282;0,9516937;-1,425789;1,808055;1,576607;-0,125553;0,9550332;0,2513954;-0,09459659
517;0,02084959;0,178797;0,1889587;-0,2391921;0,1622689;-0,05820173;0,9555462;0,2516838;0,17987;0,2323076;-0,2292457;0,1358385;-0,1559932;0,9511364;-1,447964;1,826717;1,584494;-0,1261377;0,9542272;0,2534412;-0,0964746
518;0,02235362;0,1791309;0,1884285;-0,2418749;0,1637553;-0,0631609;0,9543015;0,2513852;0,179854;0,2324579;-0,2283086;0,1349783;-0,1543756;0,951748;-1,455675;1,823619;1,595729;-0,1239834;0,9542881;0,2534259;-0,09868006
519;0,02391957;0,1792085;0,1874862;-0,2462551;0,1684495;-0,0702287;0,9518672;0,2514586;0,179577;0,2326323;-0,227744;0,1353454;-0,1524678;0,9521386;-1,457327;1,800112;1,617897;-0,1180526;0,9550728;0,2516743;-0,10276
520;0,0253906;0,1795399;0,1870108;-0,2487831;0,1667868;-0,07739883;0,9509462;0,2519521;0,1791072;0,2328853;-0,2262987;0,1362698;-0,1505248;0,9526604;-1,479534;1,746785;1,686715;-0,1018047;0,9563908;0,2481125;-0,1157267
521;0,02643587;0,1798761;0,1869665;-0,2481511;0,1642466;-0,08009336;0,9513302;0,2521748;0,178939;0,2329984;-0,2253635;0,1366665;-0,1496169;0,9529682;-1,540738;1,67621;1,800199;-0,08061977;0,9566444;0,2441676;-0,1368001
522;0,02735584;0,1803017;0,1872769;-0,2425157;0,1651856;-0,08024595;0,9526072;0,2519926;0,1790672;0,2328459;-0,2267554;0,1361459;-0,1505649;0,9525632;-1,598284;1,622993;1,893873;-0,06496552;0,9559242;0,2414176;-0,1539675
523;0,02782082;0,1805667;0,187416;-0,242074;0,164112;-0,07901504;0,9530079;0,2522258;0,1790267;0,2328315;-0,2266711;0,136167;-0,1515218;0,9524285;-1,618873;1,620803;1,910799;-0,06526364;0,9553171;0,2419563;-0,1567391
524;0,02802334;0,181184;0,1878344;-0,2402587;0,1614059;-0,07792568;0,9540186;0,2526388;0,1788108;0,2327714;-0,2271991;0,136247;-0,1524016;0,9521508;-1,635352;1,617371;1,916227;-0,06706809;0,9549569;0,2420592;-0,1580077
525;0,02734022;0,1814609;0,1879122;-0,2434919;0,1585069;-0,07468617;0,953944;0,2528368;0,1787336;0,2328609;-0,226172;0,1364443;-0,1520245;0,9524273;-1,646976;1,614475;1,919165;-0,06850443;0,9547223;0,2420637;-0,1588004
526;0,02724653;0,1824545;0,1884059;-0,2418603;0,1553712;-0,07076522;0,9551731;0,2531202;0,1786204;0,2328509;-0,2265689;0,1377575;-0,1509614;0,952313;-1,649765;1,613112;1,919269;-0,06895158;0,9546908;0,2419811;-0,1589224
527;0,02634485;0,1831761;0,1885572;-0,2445901;0,1504044;-0,06786685;0,9554833;0,2531365;0,1786866;0,2328608;-0,2260575;0,1374335;-0,1508504;0,952499;-1,650856;1,613536;1,919606;-0,0691627;0,9546639;0,2420369;-0,1589072
528;0,02524545;0,1839324;0,1883993;-0,249001;0,1476671;-0,06489041;0,9549776;0,2532288;0,1787192;0,2328045;-0,2263249;0,1376425;-0,1512759;0,9523377;-1,64877;1,615043;1,919144;-0,06917524;0,9546933;0,2421288;-0,1585845
529;0,0237254;0,1848741;0,1884037;-0,2514741;0,1441892;-0,06231001;0,9550329;0,2536643;0,1789408;0,2324824;-0,2276401;0,1379909;-0,1537684;0,9515744;-1,644998;1,617574;1,91848;-0,06910516;0,9547399;0,2422927;-0,1580841
530;0,02145799;0,1862438;0,1889476;-0,2551228;0,1335338;-0,05809693;0,9558796;0,253725;0,179208;0,232081;-0,2298359;0,1359514;-0,1550763;0,9511278;-1,639819;1,621846;1,918507;-0,06888018;0,9547567;0,2426523;-0,157528
531;0,01849319;0,1878872;0,1903289;-0,2542014;0,1202091;-0,05152179;0,9582677;0,2536588;0,1792825;0,2318742;-0,2307519;0,1354303;-0,1542337;0,9511173;-1,61389;1,63984;1,917647;-0,06767464;0,9548965;0,2441394;-0,1548832
